Bank,Year,Assets,NetProfit,NIC,ROA,Size,NIC_A,GDP,INF,EXC
Alternatifbank A.Ş.,2003,1167466.0,12483.0,8758.0,0.0106923884721268,13.97034614604546,0.0075017173947678,5.7990932017934,,1.49306776
Alternatifbank A.Ş.,2004,1174332.0,5134.0,12518.0,0.0043718471437378,13.976210033258653,0.0106596771611435,9.9254055215426,8.5982616811527,1.4223412301587
Alternatifbank A.Ş.,2005,1470292.0,20765.0,11668.0,0.0141230449461739,14.200971578484497,0.0079358385953266,9.1115774633457,8.17916036802,1.3407909448819
Alternatifbank A.Ş.,2006,1972076.0,29654.0,17742.0,0.0150369458377871,14.49459735295584,0.0089966106782902,7.0676260779544,9.5972421228844,1.4311067729084
Alternatifbank A.Ş.,2007,2596962.0,63320.0,17753.0,0.0243823359756515,14.76985285826983,0.0068360646016383,5.1081851387958,8.7561809097264,1.3015083333333
Alternatifbank A.Ş.,2008,3745007.0,53016.0,20112.0,0.0141564488397484,15.135934044090588,0.0053703504426026,0.92011821604875,10.444128376489,1.2929075697211
Alternatifbank A.Ş.,2009,3628804.0,61544.0,27228.0,0.0169598578484812,15.104413675367676,0.007503298607475,-4.8826940134567,6.2509766309063,1.5470646825397
Alternatifbank A.Ş.,2010,4258727.0,27723.0,25326.0,0.0065096917459137,15.264480847297,0.0059468474969163,8.5421984780215,8.5664442055297,1.500364
Alternatifbank A.Ş.,2011,6445214.0,28263.0,32106.0,0.0043851142879041,15.678848397838316,0.0049813706728744,10.979962531414,6.471879671151,1.67
Alternatifbank A.Ş.,2012,7969177.0,68148.0,34890.0,0.0085514476588987,15.89109178320111,0.0043781183427096,4.8076269705277,8.8915699651216,1.7924972332016
Alternatifbank A.Ş.,2013,10380417.0,76275.0,37514.0,0.007347970702911,16.15543160830549,0.0036139203270928,8.4882568867256,7.493090305477,1.9013088
Alternatifbank A.Ş.,2014,10658707.0,130064.0,42211.0,0.0122026058132567,16.181887674786093,0.0039602364526954,4.6007944759306,8.8545727136432,2.1878581673307
Alternatifbank A.Ş.,2015,13149663.0,59511.0,62617.0,0.0045256673117782,16.391906688883235,0.0047618710836924,5.8055738647945,7.6708536484588,2.7200162055336
Alternatifbank A.Ş.,2016,16464757.0,8804.0,27857.0,0.0005347178825657,16.616732715104888,0.0016919168621802,3.323665083597,7.7751341532833,3.0212450199203
Alternatifbank A.Ş.,2017,19334153.0,65963.0,52191.0,0.0034117346645596,16.7773836754956,0.0026994200366574,7.825857301125,11.144311084076,3.6476845849802
Alternatifbank A.Ş.,2018,24297937.0,194934.0,56733.0,0.0080226564090605,17.00590200758747,0.0023348895834243,3.4681530563351,16.332463898893,4.8134494023904
Alternatifbank A.Ş.,2019,28944776.0,171780.0,96539.0,0.0059347496764182,17.180900296650304,0.003335282332121,1.3016236542392,15.176821572002,5.6708297188755
Alternatifbank A.Ş.,2020,35598490.0,95390.0,137138.0,0.0026796080395544,17.38781377919235,0.0038523544116618,1.8030624719627,12.278957446257,7.0090301587302
Alternatifbank A.Ş.,2021,48677885.0,100882.0,97464.0,0.0020724400823905,17.70073537813893,0.0020022233915873,11.811094450408,19.596492691332,8.8853682730924
Alternatifbank A.Ş.,2022,57447316.0,1026972.0,144130.0,0.0178767620753596,17.86637884228169,0.0025089074657552,5.4412251147839,72.308835989121,16.563770238095
Alternatifbank A.Ş.,2023,65026767.0,1885431.0,-149074.0,0.0289946907555776,17.990309543093563,-0.0022925021014807,5.045123697229,53.859408759332,23.743790118577
Alternatifbank A.Ş.,2024,82984263.0,448631.0,503574.0,0.0054062178030068,18.234161545374423,0.006068307192172,3.3276230886148,58.506450730034,32.7921452
Anadolubank A.Ş.,2002,1142887.0,16974.0,9827.0,0.0148518619951053,13.949068075247546,0.0085984003667904,6.4355088481566,,1.5058395256917
Anadolubank A.Ş.,2003,1561614.9883,16183.7883,13195.6115,0.0103634944728712,14.261231092635375,0.008449977490524,5.7990932017934,,1.49306776
Anadolubank A.Ş.,2004,1944231.0,43165.0,21249.0,0.0222015799562912,14.480377084103628,0.0109292568629962,9.9254055215426,8.5982616811527,1.4223412301587
Anadolubank A.Ş.,2005,2066819.0,39528.0,26676.0,0.0191250419122332,14.541521268308204,0.0129067905801136,9.1115774633457,8.17916036802,1.3407909448819
Anadolubank A.Ş.,2006,2766464.0,47995.0,44188.0,0.0173488612177855,14.833080528403537,0.015972736316106,7.0676260779544,9.5972421228844,1.4311067729084
Anadolubank A.Ş.,2007,3029698.0,72554.0,41450.0,0.0239476013780911,14.923973502551174,0.0136812315947001,5.1081851387958,8.7561809097264,1.3015083333333
Anadolubank A.Ş.,2008,3383765.0,86852.0,51049.0,0.0256672670826727,15.034499552852427,0.0150864495613613,0.92011821604875,10.444128376489,1.2929075697211
Anadolubank A.Ş.,2009,3829037.0,120310.0,59391.0,0.0314204328660182,15.158123893510158,0.0155106884576983,-4.8826940134567,6.2509766309063,1.5470646825397
Anadolubank A.Ş.,2010,4488740.0,122563.0,62232.0,0.0273045442596363,15.317082596728246,0.0138640242027829,8.5421984780215,8.5664442055297,1.500364
Anadolubank A.Ş.,2011,5781433.0,85230.0,68232.0,0.0147420198417935,15.570162133795948,0.0118019183133316,10.979962531414,6.471879671151,1.67
Anadolubank A.Ş.,2012,6290674.0,166028.0,49582.0,0.0263927203984819,15.654578777149055,0.007881826335302,4.8076269705277,8.8915699651216,1.7924972332016
Anadolubank A.Ş.,2013,7483408.0,92190.0,50997.0,0.0123192534738183,15.828198861162935,0.0068146758802941,8.4882568867256,7.493090305477,1.9013088
Anadolubank A.Ş.,2014,9477048.0,142160.0,66107.0,0.0150004516174234,16.064383433333457,0.0069754843491348,4.6007944759306,8.8545727136432,2.1878581673307
Anadolubank A.Ş.,2015,10967190.0,143830.0,71554.0,0.0131145717362423,16.21041864629365,0.0065243695057713,5.8055738647945,7.6708536484588,2.7200162055336
Anadolubank A.Ş.,2016,12454162.0,175380.0,83852.0,0.0140820394017678,16.33756542219889,0.0067328496289031,3.323665083597,7.7751341532833,3.0212450199203
Anadolubank A.Ş.,2017,15111292.0,156256.0,126481.0,0.0103403468082014,16.530952836880694,0.0083699659830542,7.825857301125,11.144311084076,3.6476845849802
Anadolubank A.Ş.,2018,14262995.0,308530.0,158003.0,0.0216315016586628,16.473178978948113,0.0110778276231604,3.4681530563351,16.332463898893,4.8134494023904
Anadolubank A.Ş.,2019,17557812.0,386527.0,180447.0,0.0220145311955726,16.681009537041106,0.0102773056232747,1.3016236542392,15.176821572002,5.6708297188755
Anadolubank A.Ş.,2020,25394073.0,415313.0,126668.0,0.0163547218281998,17.050026358302553,0.0049880930877059,1.8030624719627,12.278957446257,7.0090301587302
Anadolubank A.Ş.,2021,34685073.0,552304.0,149216.0,0.015923391598455,17.361819979455515,0.0043020235246441,11.811094450408,19.596492691332,8.8853682730924
Anadolubank A.Ş.,2022,39295194.0,1919532.0,386885.0,0.048849027186378,17.486612779285114,0.0098456060555395,5.4412251147839,72.308835989121,16.563770238095
Anadolubank A.Ş.,2023,56310071.0,2931239.0,1333703.0,0.0520553241710528,17.846383958107293,0.0236849816793873,5.045123697229,53.859408759332,23.743790118577
Anadolubank A.Ş.,2024,104260400.0,5305393.0,1264501.0,0.0508859835565564,18.462402173859314,0.0121282960740607,3.3276230886148,58.506450730034,32.7921452
Arap Türk Bankası A.Ş.,2002,290641.0,2873.0,4863.0,0.0098850471887999,12.579844107571796,0.0167319820672238,6.4355088481566,,1.5058395256917
Arap Türk Bankası A.Ş.,2003,296641.0,6268.0,4871.0,0.021129917981668,12.60027793244348,0.0164205217754794,5.7990932017934,,1.49306776
Arap Türk Bankası A.Ş.,2004,330555.0,6025.0,5110.0,0.0182269213897838,12.708528338951966,0.0154588495106714,9.9254055215426,8.5982616811527,1.4223412301587
Arap Türk Bankası A.Ş.,2005,361197.0,4455.0,7003.0,0.0123339894849624,12.797178794842637,0.0193883116415695,9.1115774633457,8.17916036802,1.3407909448819
Arap Türk Bankası A.Ş.,2006,372818.0,5006.0,6460.0,0.0134274632662586,12.828845643889776,0.017327489552543,7.0676260779544,9.5972421228844,1.4311067729084
Arap Türk Bankası A.Ş.,2007,356689.0,2745.0,6607.0,0.0076957797969659,12.784619532632057,0.0185231392053021,5.1081851387958,8.7561809097264,1.3015083333333
Arap Türk Bankası A.Ş.,2008,799199.0,2710.0,9203.0,0.0033908951337526,13.591365255064447,0.0115152796737733,0.92011821604875,10.444128376489,1.2929075697211
Arap Türk Bankası A.Ş.,2009,965839.0,24985.0,23018.0,0.0258687006840684,13.780752432637556,0.0238321293714583,-4.8826940134567,6.2509766309063,1.5470646825397
Arap Türk Bankası A.Ş.,2010,1140559.0,23669.0,27011.0,0.0207521048889185,13.947029051065163,0.0236822470385135,8.5421984780215,8.5664442055297,1.500364
Arap Türk Bankası A.Ş.,2011,3012586.0,48095.0,44711.0,0.0159646894727652,14.918309404091412,0.0148414020379833,10.979962531414,6.471879671151,1.67
Arap Türk Bankası A.Ş.,2012,2748287.0,58700.0,38612.0,0.0213587591106751,14.826488366463373,0.0140494788208072,4.8076269705277,8.8915699651216,1.7924972332016
Arap Türk Bankası A.Ş.,2013,3351680.0,49590.0,34853.0,0.0147955652090891,15.024972270633205,0.0103986657437464,8.4882568867256,7.493090305477,1.9013088
Arap Türk Bankası A.Ş.,2014,3716720.0,70506.0,48062.0,0.0189699520006887,15.12835211687512,0.0129312942594545,4.6007944759306,8.8545727136432,2.1878581673307
Arap Türk Bankası A.Ş.,2015,4023292.0,70106.0,49038.0,0.0174250340268615,15.207611030947696,0.0121885262118682,5.8055738647945,7.6708536484588,2.7200162055336
Arap Türk Bankası A.Ş.,2016,4842849.0,61597.0,38004.0,0.012719165928981,15.393013741878022,0.0078474468231406,3.323665083597,7.7751341532833,3.0212450199203
Arap Türk Bankası A.Ş.,2017,5063759.0,80268.0,41812.0,0.015851465284979,15.437619650836387,0.0082571070226683,7.825857301125,11.144311084076,3.6476845849802
Arap Türk Bankası A.Ş.,2018,5995076.0,100978.0,61452.0,0.0168434895570965,15.606449023594422,0.0102504121715888,3.4681530563351,16.332463898893,4.8134494023904
Arap Türk Bankası A.Ş.,2019,4957994.0,166427.0,73578.0,0.0335674064954495,15.41651178141115,0.0148402761278049,1.3016236542392,15.176821572002,5.6708297188755
Arap Türk Bankası A.Ş.,2020,5576326.0,96575.0,53404.0,0.0173187507330095,15.534040694562847,0.0095769149795044,1.8030624719627,12.278957446257,7.0090301587302
Arap Türk Bankası A.Ş.,2021,9706492.0,160336.0,68234.0,0.0165184291090952,16.08830549795725,0.0070297281448333,11.811094450408,19.596492691332,8.8853682730924
Arap Türk Bankası A.Ş.,2022,11442014.0,213492.0,106366.0,0.0186586032843518,16.252802577372176,0.0092960907057096,5.4412251147839,72.308835989121,16.563770238095
Arap Türk Bankası A.Ş.,2023,14278244.0,156657.0,139362.0,0.0109717273356583,16.474247538126708,0.0097604439313405,5.045123697229,53.859408759332,23.743790118577
Arap Türk Bankası A.Ş.,2024,18571894.0,182188.0,238226.0,0.0098098772263076,16.73715992058897,0.0128272323759763,3.3276230886148,58.506450730034,32.7921452
Bank Mellat,2002,115069.0,2072.0,86.0,0.0180065873519366,11.653287227417357,0.0007473776603603,6.4355088481566,,1.5058395256917
Bank Mellat,2003,112306.0,4665.0,18.0,0.0415382971524228,11.6289825676163,0.0001602763877263,5.7990932017934,,1.49306776
Bank Mellat,2004,178718.0,3090.0,57.0,0.0172898085251625,12.093564423551063,0.0003189382155127,9.9254055215426,8.5982616811527,1.4223412301587
Bank Mellat,2005,194433.0,4552.0,3615.0,0.0234116636579181,12.17784290968847,0.0185925228742034,9.1115774633457,8.17916036802,1.3407909448819
Bank Mellat,2006,225480.0,4575.0,4140.0,0.0202900478978179,12.32598674219551,0.0183608302288451,7.0676260779544,9.5972421228844,1.4311067729084
Bank Mellat,2007,217856.0,8444.0,5570.0,0.0387595475910693,12.291589573052937,0.0255673472385428,5.1081851387958,8.7561809097264,1.3015083333333
Bank Mellat,2008,327820.0,14002.0,7568.0,0.0427124641571594,12.700219956243352,0.0230858397901287,0.92011821604875,10.444128376489,1.2929075697211
Bank Mellat,2009,395009.0,18276.0,9846.0,0.0462673002387287,12.886663828433816,0.0249260143439769,-4.8826940134567,6.2509766309063,1.5470646825397
Bank Mellat,2010,1834652.0,26378.0,15162.0,0.0143776585423284,14.422365375709209,0.0082642375774806,8.5421984780215,8.5664442055297,1.500364
Bank Mellat,2011,3539649.0,58529.0,26126.0,0.0165352553318139,15.079538127651643,0.0073809578294345,10.979962531414,6.471879671151,1.67
Bank Mellat,2012,408039.0,25592.0,9205.0,0.0627194949502376,12.919118037053329,0.0225591181235127,4.8076269705277,8.8915699651216,1.7924972332016
Bank Mellat,2013,335383.0,6959.0,1744.0,0.0207494118664333,12.72302844133832,0.0052000250459921,8.4882568867256,7.493090305477,1.9013088
Bank Mellat,2014,326319.0,6970.0,1543.0,0.0213594672697575,12.695630709510157,0.0047285018647397,4.6007944759306,8.8545727136432,2.1878581673307
Bank Mellat,2015,340488.0,11431.0,817.0,0.0335724019642395,12.738135161659931,0.0023994971922652,5.8055738647945,7.6708536484588,2.7200162055336
Bank Mellat,2016,526132.0,28368.0,9694.0,0.0539180281754388,13.17330741080736,0.0184250340218804,3.323665083597,7.7751341532833,3.0212450199203
Bank Mellat,2017,1012638.0,52889.0,26527.0,0.0522289307728921,13.82806936497163,0.0261959357638168,7.825857301125,11.144311084076,3.6476845849802
Bank Mellat,2018,991747.0,130951.0,40052.0,0.1320407321625374,13.807223313416117,0.0403852998799088,3.4681530563351,16.332463898893,4.8134494023904
Bank Mellat,2019,1023390.0,34707.0,10469.0,0.0339137572186556,13.838631203954987,0.0102297266926587,1.3016236542392,15.176821572002,5.6708297188755
Bank Mellat,2020,1236935.0,30569.0,4579.0,0.0247135055601143,14.028147103510582,0.0037018921770343,1.8030624719627,12.278957446257,7.0090301587302
Bank Mellat,2021,1580743.0,84669.0,5153.0,0.0535627866136367,14.273405547633338,0.0032598594458428,11.811094450408,19.596492691332,8.8853682730924
Bank Mellat,2022,1694146.0,65033.0,11165.0,0.0383868922749279,14.342689337021024,0.0065903410922081,5.4412251147839,72.308835989121,16.563770238095
Bank Mellat,2023,1959819.0,84233.0,7719.0,0.0429799894786202,14.488362680003684,0.003938629026456,5.045123697229,53.859408759332,23.743790118577
Bank Mellat,2024,1936291.0,117039.0,17087.0,0.0604449434511651,14.476284845440611,0.0088246033266693,3.3276230886148,58.506450730034,32.7921452
Bank of America Yatırım Bank A.Ş.,2002,10587.0,-448.0,-152.0,-0.0423160479833758,9.26738211234338,-0.0143572305657882,6.4355088481566,,1.5058395256917
Bank of America Yatırım Bank A.Ş.,2003,6202.0,-773.0,-33.0,-0.1246372138019993,8.732627099660395,-0.0053208642373427,5.7990932017934,,1.49306776
Bank of America Yatırım Bank A.Ş.,2004,3364.0,-1368.0,0.0,-0.4066587395957193,8.120886021092838,0.0,9.9254055215426,8.5982616811527,1.4223412301587
Bank of America Yatırım Bank A.Ş.,2005,3396.0,23.0,3.0,0.0067726737338044,8.130353547431238,0.0008833922261484,9.1115774633457,8.17916036802,1.3407909448819
Bank of America Yatırım Bank A.Ş.,2006,26277.0,-7462.0,3.0,-0.2839745785287513,10.1764493108312,0.0001141682840506,7.0676260779544,9.5972421228844,1.4311067729084
Bank of America Yatırım Bank A.Ş.,2007,257287.0,-1353.0,12590.0,-0.0052587188625931,12.45794747231406,0.0489336810643367,5.1081851387958,8.7561809097264,1.3015083333333
Bank of America Yatırım Bank A.Ş.,2008,86588.0,-1259.0,40.0,-0.0145401210329375,11.368916516819748,0.0004619577770591,0.92011821604875,10.444128376489,1.2929075697211
Bank of America Yatırım Bank A.Ş.,2009,206788.0,7672.0,1678.0,0.0371007988858154,12.239449392853473,0.0081145907886337,-4.8826940134567,6.2509766309063,1.5470646825397
Bank of America Yatırım Bank A.Ş.,2010,338759.0,14645.0,3715.0,0.0432313237434282,12.7330442190888,0.010966498307056,8.5421984780215,8.5664442055297,1.500364
Bank of America Yatırım Bank A.Ş.,2011,828641.0,4128.0,3653.0,0.0049816506786412,13.62754228845367,0.0044084229479352,10.979962531414,6.471879671151,1.67
Bank of America Yatırım Bank A.Ş.,2012,1900325.0,36330.0,-400.0,0.019117782484575,14.457535482140417,-0.0002104903108678,4.8076269705277,8.8915699651216,1.7924972332016
Bank of America Yatırım Bank A.Ş.,2013,355561.0,2423.0,-318.0,0.0068145831516954,12.7814521028165,-0.0008943613050925,8.4882568867256,7.493090305477,1.9013088
Bank of America Yatırım Bank A.Ş.,2014,263341.0,7735.0,-488.0,0.0293725625709631,12.481205049275344,-0.0018531106056405,4.6007944759306,8.8545727136432,2.1878581673307
Bank of America Yatırım Bank A.Ş.,2015,215705.0,14183.0,-481.0,0.0657518369996059,12.281667012451656,-0.0022298973134605,5.8055738647945,7.6708536484588,2.7200162055336
Bank of America Yatırım Bank A.Ş.,2016,159214.0,-8637.0,-857.0,-0.0542477420327358,11.978004488224444,-0.0053826924767922,3.323665083597,7.7751341532833,3.0212450199203
Bank of America Yatırım Bank A.Ş.,2017,418340.0,72031.0,103568.0,0.1721829134197064,12.94404977800791,0.2475689630444136,7.825857301125,11.144311084076,3.6476845849802
Bank of America Yatırım Bank A.Ş.,2018,479355.0,123532.0,176137.0,0.2577046239217281,13.08019672924244,0.3674458386790583,3.4681530563351,16.332463898893,4.8134494023904
Bank of America Yatırım Bank A.Ş.,2019,592942.0,109447.0,111094.0,0.1845829777617372,13.292851865439204,0.1873606524752842,1.3016236542392,15.176821572002,5.6708297188755
Bank of America Yatırım Bank A.Ş.,2020,1272328.0,89289.0,139484.0,0.0701776585911808,14.056358851276828,0.1096289636005809,1.8030624719627,12.278957446257,7.0090301587302
Bank of America Yatırım Bank A.Ş.,2021,2860281.0,194176.0,274666.0,0.0678870362737087,14.8664304297179,0.096027628054726,11.811094450408,19.596492691332,8.8853682730924
Bank of America Yatırım Bank A.Ş.,2022,5323689.0,463075.0,669724.0,0.0869838564949981,15.487677042065163,0.1258007370453082,5.4412251147839,72.308835989121,16.563770238095
Bank of America Yatırım Bank A.Ş.,2023,6134143.0,874301.0,1175719.0,0.1425302605433228,15.629380936068,0.1916680129563331,5.045123697229,53.859408759332,23.743790118577
Bank of America Yatırım Bank A.Ş.,2024,4033056.0,1472827.0,1150305.0,0.3651888295129054,15.21003495920418,0.2852191985432387,3.3276230886148,58.506450730034,32.7921452
Bank of China Turkey A.Ş.,2018,1291801.0,114734.0,3083.0,0.0888170856037423,14.07154792669385,0.0023865905042649,3.4681530563351,16.332463898893,4.8134494023904
Bank of China Turkey A.Ş.,2019,1676970.0,194404.0,17650.0,0.1159257470318491,14.332499151557675,0.0105249348527403,1.3016236542392,15.176821572002,5.6708297188755
Bank of China Turkey A.Ş.,2020,2004474.0,118941.0,35447.0,0.0593377614276862,14.510892240164912,0.0176839410239294,1.8030624719627,12.278957446257,7.0090301587302
Bank of China Turkey A.Ş.,2021,2662692.0,191115.0,59407.0,0.0717751057951877,14.79484819907588,0.0223108793656945,11.811094450408,19.596492691332,8.8853682730924
Bank of China Turkey A.Ş.,2022,2784718.0,269736.0,142397.0,0.0968629498570411,14.839657169484218,0.0511351598258782,5.4412251147839,72.308835989121,16.563770238095
Bank of China Turkey A.Ş.,2023,3777344.0,348482.0,195773.0,0.0922558284339472,15.144531675122078,0.0518282158045441,5.045123697229,53.859408759332,23.743790118577
Bank of China Turkey A.Ş.,2024,6434022.0,807284.0,249772.0,0.1254711283237763,15.677110406110046,0.0388205076078384,3.3276230886148,58.506450730034,32.7921452
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2002,38215.0,-1407.0,30.0,-0.0368180034018055,10.550983387676984,0.0007850320554755,6.4355088481566,,1.5058395256917
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2003,117754.0,8322.0,640.0,0.0706727584625575,11.676352981577695,0.0054350595308864,5.7990932017934,,1.49306776
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2004,147489.0,10848.0,4524.0,0.0735512478896731,11.901508875709876,0.0306734739539897,9.9254055215426,8.5982616811527,1.4223412301587
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2005,219817.0,15677.0,5628.0,0.0713184148632726,12.300550660999964,0.0256031153186514,9.1115774633457,8.17916036802,1.3407909448819
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2006,477358.0,8217.0,6256.0,0.0172134959506282,13.076022012477114,0.0131054680135244,7.0676260779544,9.5972421228844,1.4311067729084
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2007,1111096.0,27034.0,9392.0,0.0243309309006602,13.92085747352962,0.0084529149596434,5.1081851387958,8.7561809097264,1.3015083333333
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2008,1662118.0,33515.0,12262.0,0.020164031675248,14.323603250673866,0.0073773342205547,0.92011821604875,10.444128376489,1.2929075697211
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2009,1595147.0,26686.0,12200.0,0.0167294926423708,14.282476452963737,0.0076481979403779,-4.8826940134567,6.2509766309063,1.5470646825397
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2010,1624776.0,24624.0,15777.0,0.0151553198717854,14.300880518090477,0.0097102615991373,8.5421984780215,8.5664442055297,1.500364
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2011,2013544.0,1525.0,14056.0,0.0007573710830257,14.51540691153054,0.0069807265200065,10.979962531414,6.471879671151,1.67
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2012,1804290.0,23122.0,7895.0,0.0128150131076489,14.405677720565452,0.0043756824013878,4.8076269705277,8.8915699651216,1.7924972332016
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2013,2242835.0,23191.0,9581.0,0.010340038388914,14.623251248603024,0.0042718256135649,8.4882568867256,7.493090305477,1.9013088
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2014,1851367.0,-66483.0,7799.0,-0.0359102220143277,14.431434843107253,0.0042125629332271,4.6007944759306,8.8545727136432,2.1878581673307
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2015,1792866.0,-94230.0,7417.0,-0.0525583060864559,14.399326014713594,0.0041369516740236,5.8055738647945,7.6708536484588,2.7200162055336
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2016,1680675.0,14498.0,5668.0,0.008626295982269,14.334706056399462,0.0033724545197614,3.323665083597,7.7751341532833,3.0212450199203
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2017,1423295.0,5131.0,4246.0,0.0036050151233581,14.168485164089711,0.0029832185175947,7.825857301125,11.144311084076,3.6476845849802
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2018,969900.0,-37310.0,7440.0,-0.0384678832869367,13.784948252381634,0.0076708939065883,3.4681530563351,16.332463898893,4.8134494023904
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2019,927857.0,1895.0,5634.0,0.0020423405761879,13.740632905066924,0.0060720563621333,1.3016236542392,15.176821572002,5.6708297188755
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2020,922429.0,-20172.0,2286.0,-0.0218683497591684,13.734765687165233,0.0024782395176214,1.8030624719627,12.278957446257,7.0090301587302
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2021,1331533.0,19797.0,1881.0,0.0148678252810857,14.10184146800711,0.0014126574407093,11.811094450408,19.596492691332,8.8853682730924
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2022,1124118.0,69087.0,1666.0,0.0614588504053844,13.932509286131934,0.0014820508167292,5.4412251147839,72.308835989121,16.563770238095
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2023,1413363.0,28987.0,-943.0,0.0205092393107786,14.16148252888577,-0.0006672029761639,5.045123697229,53.859408759332,23.743790118577
BankPozitif Kredi ve Kalkınma Bankası A.Ş.,2024,2155251.0,284426.0,-4475.0,0.1319688518877847,14.58341774805536,-0.0020763242889111,3.3276230886148,58.506450730034,32.7921452
Birleşik Fon Bankası A.Ş.,2002,3499840.0,379978.0,14293.0,0.1085701060619914,15.068227811129,0.0040839009783304,6.4355088481566,,1.5058395256917
Birleşik Fon Bankası A.Ş.,2003,2194864.0,281344.0,8457.0,0.1281828851354799,14.601630643574149,0.0038530861137637,5.7990932017934,,1.49306776
Birleşik Fon Bankası A.Ş.,2004,1938400.0,386341.0,10710.0,0.1993092241023524,14.477373448484451,0.0055251754023937,9.9254055215426,8.5982616811527,1.4223412301587
Birleşik Fon Bankası A.Ş.,2005,1858478.0,259445.0,7575.0,0.1396007916155047,14.435268431146016,0.0040759158838576,9.1115774633457,8.17916036802,1.3407909448819
Birleşik Fon Bankası A.Ş.,2006,1215345.0,391503.0,4762.0,0.3221332214309517,14.010538545067725,0.0039182289802484,7.0676260779544,9.5972421228844,1.4311067729084
Birleşik Fon Bankası A.Ş.,2007,842749.0,104305.0,4639.0,0.1237675749244437,13.644424446504088,0.005504604573841,5.1081851387958,8.7561809097264,1.3015083333333
Birleşik Fon Bankası A.Ş.,2008,834387.0,80450.0,3173.0,0.0964180889683084,13.634452602489803,0.0038027917501111,0.92011821604875,10.444128376489,1.2929075697211
Birleşik Fon Bankası A.Ş.,2009,806819.0,54512.0,2521.0,0.0675641004983769,13.600854634611377,0.0031246165496846,-4.8826940134567,6.2509766309063,1.5470646825397
Birleşik Fon Bankası A.Ş.,2010,790748.0,2011.0,3159.0,0.0025431616646516,13.580734611920308,0.0039949516154324,8.5421984780215,8.5664442055297,1.500364
Birleşik Fon Bankası A.Ş.,2011,822725.0,36676.0,2751.0,0.0445786866814549,13.620377280442984,0.0033437661430003,10.979962531414,6.471879671151,1.67
Birleşik Fon Bankası A.Ş.,2012,806178.0,37185.0,1786.0,0.0461250493067287,13.600059840778847,0.0022153916380749,4.8076269705277,8.8915699651216,1.7924972332016
Birleşik Fon Bankası A.Ş.,2013,815150.0,36399.0,2346.0,0.0446531313255229,13.6111274243678,0.0028779979144942,8.4882568867256,7.493090305477,1.9013088
Birleşik Fon Bankası A.Ş.,2014,2059273.0,23754.0,1734.0,0.0115351388572569,14.53786356585609,0.0008420447410323,4.6007944759306,8.8545727136432,2.1878581673307
Birleşik Fon Bankası A.Ş.,2015,3069424.0,21284.0,1825.0,0.0069342000323187,14.937000479810305,0.0005945740959867,5.8055738647945,7.6708536484588,2.7200162055336
Birleşik Fon Bankası A.Ş.,2016,2936631.0,88238.0,1250.0,0.0300473569883311,14.892773563881054,0.000425657837161,3.323665083597,7.7751341532833,3.0212450199203
Birleşik Fon Bankası A.Ş.,2017,2628444.0,67234.0,2715.0,0.0255793922183618,14.781902594087924,0.0010329305094573,7.825857301125,11.144311084076,3.6476845849802
Birleşik Fon Bankası A.Ş.,2018,3162502.0,86440.0,1476.0,0.0273327890385523,14.96687404442878,0.0004667190724306,3.4681530563351,16.332463898893,4.8134494023904
Birleşik Fon Bankası A.Ş.,2019,3438579.0,135052.0,1295.0,0.0392755263147945,15.050568862612607,0.0003766090585675,1.3016236542392,15.176821572002,5.6708297188755
Birleşik Fon Bankası A.Ş.,2020,3377233.0,31760.0,2958.0,0.0094041483072088,15.03256729313801,0.0008758649462444,1.8030624719627,12.278957446257,7.0090301587302
Birleşik Fon Bankası A.Ş.,2021,5109242.0,27764.0,2143.0,0.0054340741738206,15.446561614582016,0.0004194359946152,11.811094450408,19.596492691332,8.8853682730924
Birleşik Fon Bankası A.Ş.,2022,6969270.0,50051.0,2717.0,0.0071816703901556,15.7570210426749,0.0003898543175971,5.4412251147839,72.308835989121,16.563770238095
Birleşik Fon Bankası A.Ş.,2023,9075422.0,90035.0,944.0,0.0099207507926353,16.021080438411442,0.0001040172016243,5.045123697229,53.859408759332,23.743790118577
